date,state,district,age_group_0_to_5,age_group_5_to_17,age_group_18_plus,total_enrolments,pct_age_0_to_5,pct_age_5_to_17,pct_age_18_plus
2025-06-09,Madhya Pradesh,Vidisha,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0
2025-06-09,Madhya Pradesh,Vidisha,6,3,0,9,0.6666666666666666,0.3333333333333333,0.0
2025-06-10,Madhya Pradesh,Agar Malwa,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0
2025-06-10,Madhya Pradesh,Anuppur,1,3,0,4,0.25,0.75,0.0
2025-06-10,Madhya Pradesh,Anuppur,10,4,0,14,0.7142857142857143,0.2857142857142857,0.0
2025-06-10,Madhya Pradesh,Ashok Nagar,4,8,3,15,0.26666666666666666,0.5333333333333333,0.2
2025-06-10,Madhya Pradesh,Balaghat,4,0,0,4,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Balaghat,1,1,0,2,0.5,0.5,0.0
2025-06-10,Madhya Pradesh,Barwani,10,10,0,20,0.5,0.5,0.0
2025-06-10,Madhya Pradesh,Barwani,12,25,1,38,0.3157894736842105,0.6578947368421053,0.02631578947368421
2025-06-10,Madhya Pradesh,Barwani,12,3,0,15,0.8,0.2,0.0
2025-06-10,Madhya Pradesh,Betul,7,4,0,11,0.6363636363636364,0.36363636363636365,0.0
2025-06-10,Madhya Pradesh,Betul,4,3,0,7,0.5714285714285714,0.42857142857142855,0.0
2025-06-10,Madhya Pradesh,Betul,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0
2025-06-10,Madhya Pradesh,Bhind,3,2,0,5,0.6,0.4,0.0
2025-06-10,Madhya Pradesh,Bhind,3,4,0,7,0.42857142857142855,0.5714285714285714,0.0
2025-06-10,Madhya Pradesh,Bhind,0,1,0,1,0.0,1.0,0.0
2025-06-10,Madhya Pradesh,Bhind,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0
2025-06-10,Madhya Pradesh,Bhopal,3,0,0,3,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Chhatarpur,8,5,0,13,0.6153846153846154,0.38461538461538464,0.0
2025-06-10,Madhya Pradesh,Chhatarpur,2,4,1,7,0.2857142857142857,0.5714285714285714,0.14285714285714285
2025-06-10,Madhya Pradesh,Chhatarpur,15,18,1,34,0.4411764705882353,0.5294117647058824,0.029411764705882353
2025-06-10,Madhya Pradesh,Chhatarpur,4,10,0,14,0.2857142857142857,0.7142857142857143,0.0
2025-06-10,Madhya Pradesh,Chhindwara,3,3,0,6,0.5,0.5,0.0
2025-06-10,Madhya Pradesh,Chhindwara,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0
2025-06-10,Madhya Pradesh,Chhindwara,1,0,0,1,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Chhindwara,1,0,0,1,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Chhindwara,14,5,0,19,0.7368421052631579,0.2631578947368421,0.0
2025-06-10,Madhya Pradesh,Chhindwara,1,0,0,1,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Damoh,2,2,0,4,0.5,0.5,0.0
2025-06-10,Madhya Pradesh,Damoh,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-06-10,Madhya Pradesh,Damoh,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0
2025-06-10,Madhya Pradesh,Datia,3,6,1,10,0.3,0.6,0.1
2025-06-10,Madhya Pradesh,Dewas,1,1,0,2,0.5,0.5,0.0
2025-06-10,Madhya Pradesh,Dewas,8,3,0,11,0.7272727272727273,0.2727272727272727,0.0
2025-06-10,Madhya Pradesh,Dewas,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-06-10,Madhya Pradesh,Dewas,4,1,0,5,0.8,0.2,0.0
2025-06-10,Madhya Pradesh,Dhar,4,9,2,15,0.26666666666666666,0.6,0.13333333333333333
2025-06-10,Madhya Pradesh,Dhar,7,20,0,27,0.25925925925925924,0.7407407407407407,0.0
2025-06-10,Madhya Pradesh,Dhar,7,6,0,13,0.5384615384615384,0.46153846153846156,0.0
2025-06-10,Madhya Pradesh,Dhar,10,7,0,17,0.5882352941176471,0.4117647058823529,0.0
2025-06-10,Madhya Pradesh,Dhar,9,9,1,19,0.47368421052631576,0.47368421052631576,0.05263157894736842
2025-06-10,Madhya Pradesh,Dhar,0,2,0,2,0.0,1.0,0.0
2025-06-10,Madhya Pradesh,Dindori,7,3,0,10,0.7,0.3,0.0
2025-06-10,Madhya Pradesh,Dindori,6,1,0,7,0.8571428571428571,0.14285714285714285,0.0
2025-06-10,Madhya Pradesh,East Nimar,0,2,0,2,0.0,1.0,0.0
2025-06-10,Madhya Pradesh,East Nimar,0,7,0,7,0.0,1.0,0.0
2025-06-10,Madhya Pradesh,East Nimar,0,1,0,1,0.0,1.0,0.0
2025-06-10,Madhya Pradesh,East Nimar,1,6,0,7,0.14285714285714285,0.8571428571428571,0.0
2025-06-10,Madhya Pradesh,Guna,3,3,0,6,0.5,0.5,0.0
2025-06-10,Madhya Pradesh,Gwalior,0,2,0,2,0.0,1.0,0.0
2025-06-10,Madhya Pradesh,Gwalior,1,1,0,2,0.5,0.5,0.0
2025-06-10,Madhya Pradesh,Gwalior,3,1,0,4,0.75,0.25,0.0
2025-06-10,Madhya Pradesh,Gwalior,3,2,0,5,0.6,0.4,0.0
2025-06-10,Madhya Pradesh,Gwalior,0,2,0,2,0.0,1.0,0.0
2025-06-10,Madhya Pradesh,Gwalior,1,4,1,6,0.16666666666666666,0.6666666666666666,0.16666666666666666
2025-06-10,Madhya Pradesh,Harda,1,7,0,8,0.125,0.875,0.0
2025-06-10,Madhya Pradesh,Hoshangabad,3,1,0,4,0.75,0.25,0.0
2025-06-10,Madhya Pradesh,Hoshangabad,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-06-10,Madhya Pradesh,Indore,6,0,0,6,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Indore,7,9,0,16,0.4375,0.5625,0.0
2025-06-10,Madhya Pradesh,Indore,3,5,0,8,0.375,0.625,0.0
2025-06-10,Madhya Pradesh,Indore,2,0,0,2,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Indore,5,4,0,9,0.5555555555555556,0.4444444444444444,0.0
2025-06-10,Madhya Pradesh,Indore,6,10,0,16,0.375,0.625,0.0
2025-06-10,Madhya Pradesh,Indore,2,0,0,2,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Indore,3,0,0,3,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Indore,5,4,1,10,0.5,0.4,0.1
2025-06-10,Madhya Pradesh,Jabalpur,7,0,0,7,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Jabalpur,1,0,0,1,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Jabalpur,0,1,0,1,0.0,1.0,0.0
2025-06-10,Madhya Pradesh,Jabalpur,1,0,0,1,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Jhabua,0,6,0,6,0.0,1.0,0.0
2025-06-10,Madhya Pradesh,Jhabua,14,38,0,52,0.2692307692307692,0.7307692307692307,0.0
2025-06-10,Madhya Pradesh,Khandwa,2,0,0,2,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Khandwa,0,1,0,1,0.0,1.0,0.0
2025-06-10,Madhya Pradesh,Khandwa,0,1,0,1,0.0,1.0,0.0
2025-06-10,Madhya Pradesh,Khargone,4,4,0,8,0.5,0.5,0.0
2025-06-10,Madhya Pradesh,Khargone,8,11,3,22,0.36363636363636365,0.5,0.13636363636363635
2025-06-10,Madhya Pradesh,Mandla,1,0,0,1,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Mandla,2,0,0,2,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Mandsaur,6,2,0,8,0.75,0.25,0.0
2025-06-10,Madhya Pradesh,Mandsaur,4,1,0,5,0.8,0.2,0.0
2025-06-10,Madhya Pradesh,Mandsaur,4,3,0,7,0.5714285714285714,0.42857142857142855,0.0
2025-06-10,Madhya Pradesh,Mauganj,1,0,0,1,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Morena,6,7,1,14,0.42857142857142855,0.5,0.07142857142857142
2025-06-10,Madhya Pradesh,Narmadapuram,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-06-10,Madhya Pradesh,Narmadapuram,1,0,0,1,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Narsimhapur,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0
2025-06-10,Madhya Pradesh,Narsimhapur,2,0,0,2,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Narsinghpur,1,0,0,1,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Narsinghpur,0,2,0,2,0.0,1.0,0.0
2025-06-10,Madhya Pradesh,Narsinghpur,3,1,0,4,0.75,0.25,0.0
2025-06-10,Madhya Pradesh,Narsinghpur,1,0,0,1,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Narsinghpur,1,1,0,2,0.5,0.5,0.0
2025-06-10,Madhya Pradesh,Narsinghpur,1,0,0,1,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Neemuch,1,1,0,2,0.5,0.5,0.0
2025-06-10,Madhya Pradesh,Neemuch,1,0,0,1,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Neemuch,5,6,1,12,0.4166666666666667,0.5,0.08333333333333333
2025-06-10,Madhya Pradesh,Panna,0,1,0,1,0.0,1.0,0.0
2025-06-10,Madhya Pradesh,Panna,2,4,0,6,0.3333333333333333,0.6666666666666666,0.0
2025-06-10,Madhya Pradesh,Panna,3,7,1,11,0.2727272727272727,0.6363636363636364,0.09090909090909091
2025-06-10,Madhya Pradesh,Panna,3,2,0,5,0.6,0.4,0.0
2025-06-10,Madhya Pradesh,Raisen,3,3,1,7,0.42857142857142855,0.42857142857142855,0.14285714285714285
2025-06-10,Madhya Pradesh,Raisen,1,0,0,1,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Rajgarh,6,9,0,15,0.4,0.6,0.0
2025-06-10,Madhya Pradesh,Rajgarh,5,3,0,8,0.625,0.375,0.0
2025-06-10,Madhya Pradesh,Rajgarh,2,4,0,6,0.3333333333333333,0.6666666666666666,0.0
2025-06-10,Madhya Pradesh,Rajgarh,3,6,0,9,0.3333333333333333,0.6666666666666666,0.0
2025-06-10,Madhya Pradesh,Rajgarh,1,3,0,4,0.25,0.75,0.0
2025-06-10,Madhya Pradesh,Ratlam,6,7,0,13,0.46153846153846156,0.5384615384615384,0.0
2025-06-10,Madhya Pradesh,Ratlam,1,1,0,2,0.5,0.5,0.0
2025-06-10,Madhya Pradesh,Ratlam,1,1,0,2,0.5,0.5,0.0
2025-06-10,Madhya Pradesh,Ratlam,8,3,0,11,0.7272727272727273,0.2727272727272727,0.0
2025-06-10,Madhya Pradesh,Rewa,1,0,0,1,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Rewa,3,0,0,3,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Rewa,3,2,0,5,0.6,0.4,0.0
2025-06-10,Madhya Pradesh,Rewa,5,2,0,7,0.7142857142857143,0.2857142857142857,0.0
2025-06-10,Madhya Pradesh,Rewa,2,3,0,5,0.4,0.6,0.0
2025-06-10,Madhya Pradesh,Sagar,4,2,1,7,0.5714285714285714,0.2857142857142857,0.14285714285714285
2025-06-10,Madhya Pradesh,Sagar,4,3,0,7,0.5714285714285714,0.42857142857142855,0.0
2025-06-10,Madhya Pradesh,Satna,2,0,0,2,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Satna,3,2,0,5,0.6,0.4,0.0
2025-06-10,Madhya Pradesh,Satna,2,3,0,5,0.4,0.6,0.0
2025-06-10,Madhya Pradesh,Satna,0,2,0,2,0.0,1.0,0.0
2025-06-10,Madhya Pradesh,Satna,4,1,0,5,0.8,0.2,0.0
2025-06-10,Madhya Pradesh,Sehore,19,8,1,28,0.6785714285714286,0.2857142857142857,0.03571428571428571
2025-06-10,Madhya Pradesh,Sehore,3,3,0,6,0.5,0.5,0.0
2025-06-10,Madhya Pradesh,Seoni,12,2,0,14,0.8571428571428571,0.14285714285714285,0.0
2025-06-10,Madhya Pradesh,Seoni,4,1,0,5,0.8,0.2,0.0
2025-06-10,Madhya Pradesh,Seoni,3,1,0,4,0.75,0.25,0.0
2025-06-10,Madhya Pradesh,Seoni,6,4,0,10,0.6,0.4,0.0
2025-06-10,Madhya Pradesh,Seoni,9,6,0,15,0.6,0.4,0.0
2025-06-10,Madhya Pradesh,Shahdol,2,0,0,2,1.0,0.0,0.0
2025-06-10,Madhya Pradesh,Shajapur,3,2,0,5,0.6,0.4,0.0
2025-06-10,Madhya Pradesh,Shajapur,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-06-10,Madhya Pradesh,Shajapur,1,1,0,2,0.5,0.5,0.0
2025-06-10,Madhya Pradesh,Shajapur,5,5,0,10,0.5,0.5,0.0
2025-06-10,Madhya Pradesh,Shivpuri,8,8,1,17,0.47058823529411764,0.47058823529411764,0.058823529411764705
2025-06-10,Madhya Pradesh,Shivpuri,2,12,0,14,0.14285714285714285,0.8571428571428571,0.0
2025-06-10,Madhya Pradesh,Shivpuri,4,10,1,15,0.26666666666666666,0.6666666666666666,0.06666666666666667
2025-06-10,Madhya Pradesh,Sidhi,9,4,0,13,0.6923076923076923,0.3076923076923077,0.0
2025-06-10,Madhya Pradesh,Singrauli,5,1,0,6,0.8333333333333334,0.16666666666666666,0.0
2025-06-10,Madhya Pradesh,Tikamgarh,7,3,0,10,0.7,0.3,0.0
2025-06-10,Madhya Pradesh,Tikamgarh,2,4,0,6,0.3333333333333333,0.6666666666666666,0.0
2025-06-10,Madhya Pradesh,Tikamgarh,9,8,0,17,0.5294117647058824,0.47058823529411764,0.0
2025-06-10,Madhya Pradesh,Tikamgarh,0,1,0,1,0.0,1.0,0.0
2025-06-10,Madhya Pradesh,Tikamgarh,6,4,0,10,0.6,0.4,0.0
2025-06-10,Madhya Pradesh,Ujjain,7,1,0,8,0.875,0.125,0.0
2025-06-10,Madhya Pradesh,Ujjain,18,13,1,32,0.5625,0.40625,0.03125
2025-06-10,Madhya Pradesh,Ujjain,5,2,0,7,0.7142857142857143,0.2857142857142857,0.0
2025-06-10,Madhya Pradesh,Ujjain,7,6,0,13,0.5384615384615384,0.46153846153846156,0.0
2025-06-10,Madhya Pradesh,Ujjain,1,1,0,2,0.5,0.5,0.0
2025-06-10,Madhya Pradesh,Vidisha,2,4,0,6,0.3333333333333333,0.6666666666666666,0.0
2025-06-11,Madhya Pradesh,Alirajpur,1,8,2,11,0.09090909090909091,0.7272727272727273,0.18181818181818182
2025-06-11,Madhya Pradesh,Alirajpur,0,3,0,3,0.0,1.0,0.0
2025-06-11,Madhya Pradesh,Anuppur,0,1,0,1,0.0,1.0,0.0
2025-06-11,Madhya Pradesh,Anuppur,2,2,0,4,0.5,0.5,0.0
2025-06-11,Madhya Pradesh,Ashok Nagar,0,1,0,1,0.0,1.0,0.0
2025-06-11,Madhya Pradesh,Balaghat,13,5,0,18,0.7222222222222222,0.2777777777777778,0.0
2025-06-11,Madhya Pradesh,Barwani,5,11,0,16,0.3125,0.6875,0.0
2025-06-11,Madhya Pradesh,Betul,3,0,0,3,1.0,0.0,0.0
2025-06-11,Madhya Pradesh,Bhind,1,0,0,1,1.0,0.0,0.0
2025-06-11,Madhya Pradesh,Bhind,0,4,1,5,0.0,0.8,0.2
2025-06-11,Madhya Pradesh,Bhopal,0,1,0,1,0.0,1.0,0.0
2025-06-11,Madhya Pradesh,Bhopal,1,0,0,1,1.0,0.0,0.0
2025-06-11,Madhya Pradesh,Bhopal,5,3,0,8,0.625,0.375,0.0
2025-06-11,Madhya Pradesh,Bhopal,2,3,0,5,0.4,0.6,0.0
2025-06-11,Madhya Pradesh,Bhopal,1,3,0,4,0.25,0.75,0.0
2025-06-11,Madhya Pradesh,Bhopal,2,2,0,4,0.5,0.5,0.0
2025-06-11,Madhya Pradesh,Bhopal,0,2,0,2,0.0,1.0,0.0
2025-06-11,Madhya Pradesh,Chhatarpur,4,6,0,10,0.4,0.6,0.0
2025-06-11,Madhya Pradesh,Chhatarpur,0,8,0,8,0.0,1.0,0.0
2025-06-11,Madhya Pradesh,Chhatarpur,1,10,0,11,0.09090909090909091,0.9090909090909091,0.0
2025-06-11,Madhya Pradesh,Chhindwara,1,0,0,1,1.0,0.0,0.0
2025-06-11,Madhya Pradesh,Chhindwara,4,0,0,4,1.0,0.0,0.0
2025-06-11,Madhya Pradesh,Damoh,2,4,0,6,0.3333333333333333,0.6666666666666666,0.0
2025-06-11,Madhya Pradesh,Damoh,1,0,0,1,1.0,0.0,0.0
2025-06-11,Madhya Pradesh,Damoh,7,10,0,17,0.4117647058823529,0.5882352941176471,0.0
2025-06-11,Madhya Pradesh,Datia,2,2,0,4,0.5,0.5,0.0
2025-06-11,Madhya Pradesh,Dewas,13,6,0,19,0.6842105263157895,0.3157894736842105,0.0
2025-06-11,Madhya Pradesh,Dewas,4,6,1,11,0.36363636363636365,0.5454545454545454,0.09090909090909091
2025-06-11,Madhya Pradesh,Dhar,4,13,0,17,0.23529411764705882,0.7647058823529411,0.0
2025-06-11,Madhya Pradesh,Dhar,7,5,0,12,0.5833333333333334,0.4166666666666667,0.0
2025-06-11,Madhya Pradesh,Dindori,1,1,0,2,0.5,0.5,0.0
2025-06-11,Madhya Pradesh,Dindori,1,0,1,2,0.5,0.0,0.5
2025-06-11,Madhya Pradesh,East Nimar,1,4,0,5,0.2,0.8,0.0
2025-06-11,Madhya Pradesh,East Nimar,0,4,0,4,0.0,1.0,0.0
2025-06-11,Madhya Pradesh,Guna,12,6,0,18,0.6666666666666666,0.3333333333333333,0.0
2025-06-11,Madhya Pradesh,Guna,17,14,0,31,0.5483870967741935,0.45161290322580644,0.0
2025-06-11,Madhya Pradesh,Gwalior,0,3,0,3,0.0,1.0,0.0
2025-06-11,Madhya Pradesh,Gwalior,3,1,0,4,0.75,0.25,0.0
2025-06-11,Madhya Pradesh,Harda *,2,2,0,4,0.5,0.5,0.0
2025-06-11,Madhya Pradesh,Hoshangabad,3,4,0,7,0.42857142857142855,0.5714285714285714,0.0
2025-06-11,Madhya Pradesh,Hoshangabad,6,2,0,8,0.75,0.25,0.0
2025-06-11,Madhya Pradesh,Hoshangabad,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0
2025-06-11,Madhya Pradesh,Hoshangabad,1,1,0,2,0.5,0.5,0.0
2025-06-11,Madhya Pradesh,Indore,15,8,0,23,0.6521739130434783,0.34782608695652173,0.0
2025-06-11,Madhya Pradesh,Indore,3,3,0,6,0.5,0.5,0.0
2025-06-11,Madhya Pradesh,Indore,7,2,0,9,0.7777777777777778,0.2222222222222222,0.0
2025-06-11,Madhya Pradesh,Indore,0,1,0,1,0.0,1.0,0.0
2025-06-11,Madhya Pradesh,Indore,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-06-11,Madhya Pradesh,Indore,2,4,1,7,0.2857142857142857,0.5714285714285714,0.14285714285714285
2025-06-11,Madhya Pradesh,Indore,5,3,0,8,0.625,0.375,0.0
2025-06-11,Madhya Pradesh,Indore,0,1,0,1,0.0,1.0,0.0
2025-06-11,Madhya Pradesh,Jabalpur,0,0,1,1,0.0,0.0,1.0
2025-06-11,Madhya Pradesh,Jabalpur,8,4,0,12,0.6666666666666666,0.3333333333333333,0.0
2025-06-11,Madhya Pradesh,Jabalpur,2,5,0,7,0.2857142857142857,0.7142857142857143,0.0
2025-06-11,Madhya Pradesh,Jhabua,7,31,1,39,0.1794871794871795,0.7948717948717948,0.02564102564102564
2025-06-11,Madhya Pradesh,Jhabua,2,3,0,5,0.4,0.6,0.0
2025-06-11,Madhya Pradesh,Jhabua,5,11,1,17,0.29411764705882354,0.6470588235294118,0.058823529411764705
2025-06-11,Madhya Pradesh,Katni,14,10,0,24,0.5833333333333334,0.4166666666666667,0.0
2025-06-11,Madhya Pradesh,Khandwa,1,1,0,2,0.5,0.5,0.0
2025-06-11,Madhya Pradesh,Khandwa,0,1,0,1,0.0,1.0,0.0
2025-06-11,Madhya Pradesh,Khandwa,1,3,0,4,0.25,0.75,0.0
2025-06-11,Madhya Pradesh,Khandwa,1,1,0,2,0.5,0.5,0.0
2025-06-11,Madhya Pradesh,Khargone,4,5,1,10,0.4,0.5,0.1
2025-06-11,Madhya Pradesh,Mandla,3,0,0,3,1.0,0.0,0.0
2025-06-11,Madhya Pradesh,Mandsaur,1,0,0,1,1.0,0.0,0.0
2025-06-11,Madhya Pradesh,Mandsaur,3,3,0,6,0.5,0.5,0.0
2025-06-11,Madhya Pradesh,Mandsaur,0,2,0,2,0.0,1.0,0.0
2025-06-11,Madhya Pradesh,Narmadapuram,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-06-11,Madhya Pradesh,Narmadapuram,1,1,0,2,0.5,0.5,0.0
2025-06-11,Madhya Pradesh,Narsimhapur,1,1,0,2,0.5,0.5,0.0
2025-06-11,Madhya Pradesh,Narsinghpur,0,1,0,1,0.0,1.0,0.0
2025-06-11,Madhya Pradesh,Narsinghpur,1,3,0,4,0.25,0.75,0.0
2025-06-11,Madhya Pradesh,Narsinghpur,2,4,0,6,0.3333333333333333,0.6666666666666666,0.0
2025-06-11,Madhya Pradesh,Neemuch,0,3,0,3,0.0,1.0,0.0
2025-06-11,Madhya Pradesh,Neemuch,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-06-11,Madhya Pradesh,Neemuch,1,0,0,1,1.0,0.0,0.0
2025-06-11,Madhya Pradesh,Panna,9,3,0,12,0.75,0.25,0.0
2025-06-11,Madhya Pradesh,Panna,2,2,0,4,0.5,0.5,0.0
2025-06-11,Madhya Pradesh,Raisen,0,3,0,3,0.0,1.0,0.0
2025-06-11,Madhya Pradesh,Raisen,0,1,0,1,0.0,1.0,0.0
2025-06-11,Madhya Pradesh,Raisen,4,0,0,4,1.0,0.0,0.0
2025-06-11,Madhya Pradesh,Raisen,5,5,0,10,0.5,0.5,0.0
2025-06-11,Madhya Pradesh,Rajgarh,8,8,0,16,0.5,0.5,0.0
2025-06-11,Madhya Pradesh,Rajgarh,8,2,0,10,0.8,0.2,0.0
2025-06-11,Madhya Pradesh,Rajgarh,0,3,0,3,0.0,1.0,0.0
2025-06-11,Madhya Pradesh,Ratlam,4,6,0,10,0.4,0.6,0.0
2025-06-11,Madhya Pradesh,Ratlam,0,1,0,1,0.0,1.0,0.0
2025-06-11,Madhya Pradesh,Rewa,2,0,0,2,1.0,0.0,0.0
2025-06-11,Madhya Pradesh,Rewa,3,3,0,6,0.5,0.5,0.0
2025-06-11,Madhya Pradesh,Rewa,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-06-11,Madhya Pradesh,Rewa,3,3,0,6,0.5,0.5,0.0
2025-06-11,Madhya Pradesh,Rewa,3,4,0,7,0.42857142857142855,0.5714285714285714,0.0
2025-06-11,Madhya Pradesh,Rewa,1,1,1,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-06-11,Madhya Pradesh,Sagar,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-06-11,Madhya Pradesh,Sagar,4,4,0,8,0.5,0.5,0.0
2025-06-11,Madhya Pradesh,Sagar,1,2,1,4,0.25,0.5,0.25
2025-06-11,Madhya Pradesh,Sagar,1,0,0,1,1.0,0.0,0.0
2025-06-11,Madhya Pradesh,Sagar,0,1,0,1,0.0,1.0,0.0
2025-06-11,Madhya Pradesh,Sagar,3,0,0,3,1.0,0.0,0.0
2025-06-11,Madhya Pradesh,Sagar,3,3,0,6,0.5,0.5,0.0
2025-06-11,Madhya Pradesh,Satna,3,0,0,3,1.0,0.0,0.0
2025-06-11,Madhya Pradesh,Satna,5,7,0,12,0.4166666666666667,0.5833333333333334,0.0
2025-06-11,Madhya Pradesh,Satna,4,0,1,5,0.8,0.0,0.2
2025-06-11,Madhya Pradesh,Sehore,2,4,0,6,0.3333333333333333,0.6666666666666666,0.0
2025-06-11,Madhya Pradesh,Sehore,2,0,0,2,1.0,0.0,0.0
2025-06-11,Madhya Pradesh,Sehore,1,4,0,5,0.2,0.8,0.0
2025-06-11,Madhya Pradesh,Seoni,2,0,0,2,1.0,0.0,0.0
2025-06-11,Madhya Pradesh,Seoni,7,1,0,8,0.875,0.125,0.0
2025-06-11,Madhya Pradesh,Seoni,6,1,0,7,0.8571428571428571,0.14285714285714285,0.0
2025-06-11,Madhya Pradesh,Seoni,3,1,0,4,0.75,0.25,0.0
2025-06-11,Madhya Pradesh,Shahdol,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333
2025-06-11,Madhya Pradesh,Shahdol,1,0,0,1,1.0,0.0,0.0
2025-06-11,Madhya Pradesh,Shahdol,8,6,0,14,0.5714285714285714,0.42857142857142855,0.0
2025-06-11,Madhya Pradesh,Shajapur,0,6,0,6,0.0,1.0,0.0
2025-06-11,Madhya Pradesh,Shajapur,1,3,0,4,0.25,0.75,0.0
2025-06-11,Madhya Pradesh,Shajapur,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0
2025-06-11,Madhya Pradesh,Sheopur,2,4,0,6,0.3333333333333333,0.6666666666666666,0.0
2025-06-11,Madhya Pradesh,Sheopur,0,2,0,2,0.0,1.0,0.0
2025-06-11,Madhya Pradesh,Shivpuri,10,25,2,37,0.2702702702702703,0.6756756756756757,0.05405405405405406
2025-06-11,Madhya Pradesh,Shivpuri,7,13,1,21,0.3333333333333333,0.6190476190476191,0.047619047619047616
2025-06-11,Madhya Pradesh,Shivpuri,0,7,0,7,0.0,1.0,0.0
2025-06-11,Madhya Pradesh,Shivpuri,2,3,0,5,0.4,0.6,0.0
2025-06-11,Madhya Pradesh,Shivpuri,2,5,0,7,0.2857142857142857,0.7142857142857143,0.0
2025-06-11,Madhya Pradesh,Shivpuri,6,17,1,24,0.25,0.7083333333333334,0.041666666666666664
2025-06-11,Madhya Pradesh,Sidhi,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0
2025-06-11,Madhya Pradesh,Sidhi,3,0,0,3,1.0,0.0,0.0
2025-06-11,Madhya Pradesh,Sidhi,2,2,0,4,0.5,0.5,0.0
2025-06-11,Madhya Pradesh,Singrauli,4,0,0,4,1.0,0.0,0.0
2025-06-11,Madhya Pradesh,Tikamgarh,6,2,0,8,0.75,0.25,0.0
2025-06-11,Madhya Pradesh,Tikamgarh,7,2,0,9,0.7777777777777778,0.2222222222222222,0.0
2025-06-11,Madhya Pradesh,Tikamgarh,3,4,0,7,0.42857142857142855,0.5714285714285714,0.0
2025-06-11,Madhya Pradesh,Tikamgarh,3,2,1,6,0.5,0.3333333333333333,0.16666666666666666
2025-06-11,Madhya Pradesh,Tikamgarh,6,3,0,9,0.6666666666666666,0.3333333333333333,0.0
2025-06-11,Madhya Pradesh,Tikamgarh,1,6,0,7,0.14285714285714285,0.8571428571428571,0.0
2025-06-11,Madhya Pradesh,Tikamgarh,1,3,0,4,0.25,0.75,0.0
2025-06-11,Madhya Pradesh,Tikamgarh,2,1,0,3,0.6666666666666666,0.3333333333333333,0.0
2025-06-11,Madhya Pradesh,Ujjain,3,0,0,3,1.0,0.0,0.0
2025-06-11,Madhya Pradesh,Ujjain,7,1,0,8,0.875,0.125,0.0
2025-06-11,Madhya Pradesh,Ujjain,0,1,0,1,0.0,1.0,0.0
2025-06-11,Madhya Pradesh,Umaria,1,1,0,2,0.5,0.5,0.0
2025-06-11,Madhya Pradesh,Vidisha,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0
2025-06-11,Madhya Pradesh,West Nimar,1,0,0,1,1.0,0.0,0.0
